,date,float_id,latitude,longitude,sea temperature in deg_celcius,sea_water_salinity in psu,Sea Pressure in decibar,cycle number
92,2017-10-07 22:26:13,2903125,9.75,70.969,24.680999755859375,36.0369987487793,58.040000915527344,144
93,2017-10-07 22:26:13,2903125,9.75,70.969,24.374000549316406,35.99399948120117,60.040000915527344,144
94,2017-10-07 22:26:13,2903125,9.75,70.969,23.72100067138672,35.92900085449219,62.040000915527344,144
95,2017-10-07 22:26:13,2903125,9.75,70.969,23.18400001525879,35.875,64.04000091552734,144
96,2017-10-07 22:26:13,2903125,9.75,70.969,22.75200080871582,35.82500076293945,66.04000091552734,144
97,2017-10-07 22:26:13,2903125,9.75,70.969,22.617000579833984,35.8129997253418,68.04000091552734,144
98,2017-10-07 22:26:13,2903125,9.75,70.969,22.35700035095215,35.79800033569336,70.04000091552734,144
99,2017-10-07 22:26:13,2903125,9.75,70.969,21.878000259399414,35.77000045776367,72.13999938964844,144
100,2017-10-07 22:26:13,2903125,9.75,70.969,21.558000564575195,35.74300003051758,73.94000244140625,144
101,2017-10-07 22:26:13,2903125,9.75,70.969,21.05900001525879,35.70399856567383,76.04000091552734,144
102,2017-10-07 22:26:13,2903125,9.75,70.969,20.840999603271484,35.69499969482422,78.04000091552734,144
103,2017-10-07 22:26:13,2903125,9.75,70.969,20.718000411987305,35.68600082397461,80.04000091552734,144
104,2017-10-07 22:26:13,2903125,9.75,70.969,20.445999145507812,35.659000396728516,82.04000091552734,144
105,2017-10-07 22:26:13,2903125,9.75,70.969,20.069000244140625,35.61899948120117,84.04000091552734,144
106,2017-10-07 22:26:13,2903125,9.75,70.969,19.517000198364258,35.55099868774414,86.04000091552734,144
107,2017-10-07 22:26:13,2903125,9.75,70.969,19.20599937438965,35.50299835205078,88.04000091552734,144
108,2017-10-07 22:26:13,2903125,9.75,70.969,18.715999603271484,35.43299865722656,90.04000091552734,144
109,2017-10-07 22:26:13,2903125,9.75,70.969,18.079999923706055,35.356998443603516,92.04000091552734,144
110,2017-10-07 22:26:13,2903125,9.75,70.969,17.84600067138672,35.31399917602539,94.04000091552734,144
111,2017-10-07 22:26:13,2903125,9.75,70.969,17.73699951171875,35.29800033569336,96.04000091552734,144
112,2017-10-07 22:26:13,2903125,9.75,70.969,17.572999954223633,35.27799987792969,98.04000091552734,144
113,2017-10-07 22:26:13,2903125,9.75,70.969,17.31599998474121,35.25199890136719,100.04000091552734,144
114,2017-10-11 14:39:24,2903125,9.696,70.99,28.90399932861328,36.0,4.070000171661377,145
115,2017-10-11 14:39:24,2903125,9.696,70.99,28.908000946044922,36.0,6.070000171661377,145
116,2017-10-11 14:39:24,2903125,9.696,70.99,28.909000396728516,36.0,8.069999694824219,145
117,2017-10-11 14:39:24,2903125,9.696,70.99,28.910999298095703,36.0,10.069999694824219,145
118,2017-10-11 14:39:24,2903125,9.696,70.99,28.913000106811523,35.999000549316406,12.069999694824219,145
119,2017-10-11 14:39:24,2903125,9.696,70.99,28.913999557495117,35.999000549316406,14.069999694824219,145
120,2017-10-11 14:39:24,2903125,9.696,70.99,28.915000915527344,35.999000549316406,16.06999969482422,145
121,2017-10-11 14:39:24,2903125,9.696,70.99,28.910999298095703,35.999000549316406,18.170000076293945,145
122,2017-10-11 14:39:24,2903125,9.696,70.99,28.899999618530273,36.0,20.06999969482422,145
123,2017-10-11 14:39:24,2903125,9.696,70.99,28.884000778198242,36.00299835205078,22.06999969482422,145
124,2017-10-11 14:39:24,2903125,9.696,70.99,28.802000045776367,36.03300094604492,23.969999313354492,145
125,2017-10-11 14:39:24,2903125,9.696,70.99,28.764999389648438,36.23400115966797,26.06999969482422,145
126,2017-10-11 14:39:24,2903125,9.696,70.99,28.739999771118164,36.422000885009766,28.06999969482422,145
127,2017-10-11 14:39:24,2903125,9.696,70.99,28.716999053955078,36.43899917602539,30.06999969482422,145
128,2017-10-11 14:39:24,2903125,9.696,70.99,28.701000213623047,36.43899917602539,32.06999969482422,145
129,2017-10-11 14:39:24,2903125,9.696,70.99,28.694000244140625,36.439998626708984,34.16999816894531,145
130,2017-10-11 14:39:24,2903125,9.696,70.99,28.684999465942383,36.446998596191406,36.16999816894531,145
131,2017-10-11 14:39:24,2903125,9.696,70.99,28.402999877929688,36.42499923706055,38.06999969482422,145
132,2017-10-11 14:39:24,2903125,9.696,70.99,27.97800064086914,36.38800048828125,39.869998931884766,145
133,2017-10-11 14:39:24,2903125,9.696,70.99,27.135000228881836,36.3129997253418,42.06999969482422,145
134,2017-10-11 14:39:24,2903125,9.696,70.99,26.243999481201172,36.21799850463867,44.16999816894531,145
135,2017-10-11 14:39:24,2903125,9.696,70.99,25.781999588012695,36.15599822998047,46.06999969482422,145
136,2017-10-11 14:39:24,2903125,9.696,70.99,25.27899932861328,36.09400177001953,48.06999969482422,145
137,2017-10-11 14:39:24,2903125,9.696,70.99,25.05900001525879,36.066001892089844,50.06999969482422,145
138,2017-10-11 14:39:24,2903125,9.696,70.99,24.77400016784668,36.02399826049805,52.06999969482422,145
139,2017-10-11 14:39:24,2903125,9.696,70.99,24.106000900268555,35.946998596191406,54.06999969482422,145
140,2017-10-11 14:39:24,2903125,9.696,70.99,23.593000411987305,35.88399887084961,56.06999969482422,145
141,2017-10-11 14:39:24,2903125,9.696,70.99,23.07900047302246,35.80400085449219,58.06999969482422,145
142,2017-10-11 14:39:24,2903125,9.696,70.99,22.906999588012695,35.777000427246094,59.970001220703125,145
143,2017-10-11 14:39:24,2903125,9.696,70.99,22.406999588012695,35.72999954223633,62.06999969482422,145
144,2017-10-11 14:39:24,2903125,9.696,70.99,22.045000076293945,35.6870002746582,64.06999969482422,145
145,2017-10-11 14:39:24,2903125,9.696,70.99,21.968000411987305,35.7239990234375,66.06999969482422,145
146,2017-10-11 14:39:24,2903125,9.696,70.99,21.77400016784668,35.74399948120117,68.06999969482422,145
147,2017-10-11 14:39:24,2903125,9.696,70.99,21.562999725341797,35.72700119018555,70.06999969482422,145
148,2017-10-11 14:39:24,2903125,9.696,70.99,21.47800064086914,35.72100067138672,72.06999969482422,145
149,2017-10-11 14:39:24,2903125,9.696,70.99,21.229000091552734,35.71799850463867,74.06999969482422,145
150,2017-10-11 14:39:24,2903125,9.696,70.99,20.80699920654297,35.68299865722656,76.06999969482422,145
151,2017-10-11 14:39:24,2903125,9.696,70.99,20.670000076293945,35.6619987487793,78.06999969482422,145
152,2017-10-11 14:39:24,2903125,9.696,70.99,20.58300018310547,35.652000427246094,80.06999969482422,145
153,2017-10-11 14:39:24,2903125,9.696,70.99,20.479000091552734,35.638999938964844,82.06999969482422,145
154,2017-10-11 14:39:24,2903125,9.696,70.99,20.13599967956543,35.61600112915039,84.16999816894531,145
155,2017-10-11 14:39:24,2903125,9.696,70.99,19.76300048828125,35.58399963378906,86.06999969482422,145
156,2017-10-11 14:39:24,2903125,9.696,70.99,19.499000549316406,35.54899978637695,88.16999816894531,145
157,2017-10-11 14:39:24,2903125,9.696,70.99,19.288000106811523,35.520999908447266,90.06999969482422,145
158,2017-10-11 14:39:24,2903125,9.696,70.99,18.6560001373291,35.45500183105469,92.06999969482422,145
159,2017-10-11 14:39:24,2903125,9.696,70.99,18.54400062561035,35.44599914550781,94.06999969482422,145
160,2017-10-11 14:39:24,2903125,9.696,70.99,18.47599983215332,35.446998596191406,95.97000122070312,145
161,2017-10-11 14:39:24,2903125,9.696,70.99,18.013999938964844,35.40299987792969,98.06999969482422,145
162,2017-10-11 14:39:24,2903125,9.696,70.99,17.402999877929688,35.323001861572266,100.06999969482422,145
163,2017-10-13 06:17:15,2901307,10.931,72.529,29.018999099731445,35.18994903564453,5.0,241
164,2017-10-13 06:17:15,2901307,10.931,72.529,28.674999237060547,35.17995071411133,10.800000190734863,241
165,2017-10-13 06:17:15,2901307,10.931,72.529,26.70599937438965,35.386959075927734,16.0,241
166,2017-10-13 06:17:15,2901307,10.931,72.529,25.426000595092773,35.45896911621094,20.200000762939453,241
167,2017-10-13 06:17:15,2901307,10.931,72.529,23.819000244140625,35.47195816040039,25.600000381469727,241
168,2017-10-13 06:17:15,2901307,10.931,72.529,23.007999420166016,35.48395919799805,31.100000381469727,241
169,2017-10-13 06:17:15,2901307,10.931,72.529,22.964000701904297,35.48295974731445,35.29999923706055,241
170,2017-10-15 06:58:53,2903125,9.616,71.002,28.766000747680664,35.92399978637695,3.9600000381469727,146
171,2017-10-15 06:58:53,2903125,9.616,71.002,28.76099967956543,35.92399978637695,6.059999942779541,146
172,2017-10-15 06:58:53,2903125,9.616,71.002,28.756000518798828,35.92399978637695,8.0600004196167,146
173,2017-10-15 06:58:53,2903125,9.616,71.002,28.743999481201172,35.92399978637695,10.0600004196167,146
