,date,float_id,latitude,longitude
117,2017-10-11 14:39:24,2903125,9.696,70.99
118,2017-10-11 14:39:24,2903125,9.696,70.99
119,2017-10-11 14:39:24,2903125,9.696,70.99
120,2017-10-11 14:39:24,2903125,9.696,70.99
121,2017-10-11 14:39:24,2903125,9.696,70.99
122,2017-10-11 14:39:24,2903125,9.696,70.99
123,2017-10-11 14:39:24,2903125,9.696,70.99
124,2017-10-11 14:39:24,2903125,9.696,70.99
125,2017-10-11 14:39:24,2903125,9.696,70.99
126,2017-10-11 14:39:24,2903125,9.696,70.99
127,2017-10-11 14:39:24,2903125,9.696,70.99
128,2017-10-11 14:39:24,2903125,9.696,70.99
129,2017-10-11 14:39:24,2903125,9.696,70.99
130,2017-10-11 14:39:24,2903125,9.696,70.99
131,2017-10-11 14:39:24,2903125,9.696,70.99
132,2017-10-11 14:39:24,2903125,9.696,70.99
133,2017-10-11 14:39:24,2903125,9.696,70.99
134,2017-10-11 14:39:24,2903125,9.696,70.99
135,2017-10-11 14:39:24,2903125,9.696,70.99
136,2017-10-11 14:39:24,2903125,9.696,70.99
137,2017-10-11 14:39:24,2903125,9.696,70.99
138,2017-10-11 14:39:24,2903125,9.696,70.99
139,2017-10-11 14:39:24,2903125,9.696,70.99
140,2017-10-11 14:39:24,2903125,9.696,70.99
141,2017-10-11 14:39:24,2903125,9.696,70.99
142,2017-10-11 14:39:24,2903125,9.696,70.99
143,2017-10-11 14:39:24,2903125,9.696,70.99
144,2017-10-11 14:39:24,2903125,9.696,70.99
145,2017-10-11 14:39:24,2903125,9.696,70.99
146,2017-10-11 14:39:24,2903125,9.696,70.99
147,2017-10-11 14:39:24,2903125,9.696,70.99
148,2017-10-11 14:39:24,2903125,9.696,70.99
149,2017-10-11 14:39:24,2903125,9.696,70.99
150,2017-10-11 14:39:24,2903125,9.696,70.99
151,2017-10-11 14:39:24,2903125,9.696,70.99
152,2017-10-11 14:39:24,2903125,9.696,70.99
153,2017-10-11 14:39:24,2903125,9.696,70.99
154,2017-10-11 14:39:24,2903125,9.696,70.99
155,2017-10-11 14:39:24,2903125,9.696,70.99
156,2017-10-11 14:39:24,2903125,9.696,70.99
157,2017-10-11 14:39:24,2903125,9.696,70.99
158,2017-10-11 14:39:24,2903125,9.696,70.99
159,2017-10-11 14:39:24,2903125,9.696,70.99
160,2017-10-11 14:39:24,2903125,9.696,70.99
161,2017-10-11 14:39:24,2903125,9.696,70.99
162,2017-10-11 14:39:24,2903125,9.696,70.99
163,2017-10-13 06:17:15,2901307,10.931,72.529
164,2017-10-13 06:17:15,2901307,10.931,72.529
165,2017-10-13 06:17:15,2901307,10.931,72.529
166,2017-10-13 06:17:15,2901307,10.931,72.529
167,2017-10-13 06:17:15,2901307,10.931,72.529
168,2017-10-13 06:17:15,2901307,10.931,72.529
169,2017-10-13 06:17:15,2901307,10.931,72.529
170,2017-10-15 06:58:53,2903125,9.616,71.002
171,2017-10-15 06:58:53,2903125,9.616,71.002
172,2017-10-15 06:58:53,2903125,9.616,71.002
173,2017-10-15 06:58:53,2903125,9.616,71.002
174,2017-10-15 06:58:53,2903125,9.616,71.002
175,2017-10-15 06:58:53,2903125,9.616,71.002
176,2017-10-15 06:58:53,2903125,9.616,71.002
177,2017-10-15 06:58:53,2903125,9.616,71.002
178,2017-10-15 06:58:53,2903125,9.616,71.002
179,2017-10-15 06:58:53,2903125,9.616,71.002
180,2017-10-15 06:58:53,2903125,9.616,71.002
181,2017-10-15 06:58:53,2903125,9.616,71.002
182,2017-10-15 06:58:53,2903125,9.616,71.002
183,2017-10-15 06:58:53,2903125,9.616,71.002
184,2017-10-15 06:58:53,2903125,9.616,71.002
185,2017-10-15 06:58:53,2903125,9.616,71.002
186,2017-10-15 06:58:53,2903125,9.616,71.002
187,2017-10-15 06:58:53,2903125,9.616,71.002
188,2017-10-15 06:58:53,2903125,9.616,71.002
189,2017-10-15 06:58:53,2903125,9.616,71.002
190,2017-10-15 06:58:53,2903125,9.616,71.002
191,2017-10-15 06:58:53,2903125,9.616,71.002
192,2017-10-15 06:58:53,2903125,9.616,71.002
193,2017-10-15 06:58:53,2903125,9.616,71.002
194,2017-10-15 06:58:53,2903125,9.616,71.002
195,2017-10-15 06:58:53,2903125,9.616,71.002
196,2017-10-15 06:58:53,2903125,9.616,71.002
197,2017-10-15 06:58:53,2903125,9.616,71.002
198,2017-10-15 06:58:53,2903125,9.616,71.002
199,2017-10-15 06:58:53,2903125,9.616,71.002
200,2017-10-15 06:58:53,2903125,9.616,71.002
201,2017-10-15 06:58:53,2903125,9.616,71.002
202,2017-10-15 06:58:53,2903125,9.616,71.002
203,2017-10-15 06:58:53,2903125,9.616,71.002
204,2017-10-15 06:58:53,2903125,9.616,71.002
205,2017-10-15 06:58:53,2903125,9.616,71.002
206,2017-10-15 06:58:53,2903125,9.616,71.002
207,2017-10-15 06:58:53,2903125,9.616,71.002
208,2017-10-15 06:58:53,2903125,9.616,71.002
209,2017-10-15 06:58:53,2903125,9.616,71.002
210,2017-10-15 06:58:53,2903125,9.616,71.002
211,2017-10-15 06:58:53,2903125,9.616,71.002
212,2017-10-15 06:58:53,2903125,9.616,71.002
213,2017-10-15 06:58:53,2903125,9.616,71.002
214,2017-10-15 06:58:53,2903125,9.616,71.002
215,2017-10-15 06:58:53,2903125,9.616,71.002
216,2017-10-15 06:58:53,2903125,9.616,71.002
217,2017-10-15 06:58:53,2903125,9.616,71.002
218,2017-10-15 06:58:53,2903125,9.616,71.002
219,2017-10-18 23:07:47,2903125,9.529,71.02
220,2017-10-18 23:07:47,2903125,9.529,71.02
221,2017-10-18 23:07:47,2903125,9.529,71.02
222,2017-10-18 23:07:47,2903125,9.529,71.02
223,2017-10-18 23:07:47,2903125,9.529,71.02
224,2017-10-18 23:07:47,2903125,9.529,71.02
225,2017-10-18 23:07:47,2903125,9.529,71.02
226,2017-10-18 23:07:47,2903125,9.529,71.02
227,2017-10-18 23:07:47,2903125,9.529,71.02
228,2017-10-18 23:07:47,2903125,9.529,71.02
229,2017-10-18 23:07:47,2903125,9.529,71.02
230,2017-10-18 23:07:47,2903125,9.529,71.02
231,2017-10-18 23:07:47,2903125,9.529,71.02
232,2017-10-18 23:07:47,2903125,9.529,71.02
